source_position_id,target_position_id,exposure_weight,rank_for_receiver,interaction_types,edge_layer,backbone_reason
184624,249656,0.1671007013916554,17.0,"Like,Repost",context_induced_prompt_top30,
363863,249656,0.1567035560722973,18.0,Like,context_induced_prompt_top30,
377169,249656,0.1401159247533886,20.0,Quote,context_induced_prompt_top30,
71058,249656,0.1158355035305961,23.0,Like,context_induced_prompt_top30,
233047,249656,0.1158355035305961,24.0,Like,context_induced_prompt_top30,
255702,249656,0.1158355035305961,25.0,Like,context_induced_prompt_top30,
39505,249656,0.0655124684913474,28.0,Like,context_induced_prompt_top30,
61017,249656,0.0655124684913474,30.0,Like,context_induced_prompt_top30,
31639,251790,0.7849896583396189,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
310730,251790,0.4035154433970601,2.0,"Like,Repost",context_induced_prompt_top30,
107328,251790,0.4017897523000007,3.0,"Like,Quote",context_induced_prompt_top30,
194290,251790,0.3780183049308938,4.0,"Like,Quote",context_induced_prompt_top30,
186886,251790,0.3469281174621453,6.0,"Like,Quote",context_induced_prompt_top30,
247716,251790,0.340141080019058,7.0,"Like,Quote",context_induced_prompt_top30,
42292,251790,0.2000251552656693,13.0,"Like,Repost",context_induced_prompt_top30,
363863,251790,0.1770250825046778,22.0,"Like,Quote",context_induced_prompt_top30,
194290,253818,1.0,4.0,"Like,Quote,Repost",context_induced_prompt_top30,
300792,253818,0.9575440728299488,11.0,"Like,Quote,Repost",context_induced_prompt_top30,
186886,253818,0.9244584440293632,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
272159,253818,0.9204704122744872,14.0,"Like,Quote,Repost",context_induced_prompt_top30,
80495,253818,0.8719997932008615,23.0,"Like,Repost",context_induced_prompt_top30,
219034,253818,0.8265795773609929,30.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,255702,0.1911137633808392,2.0,Like,context_induced_prompt_top30,
9057,255702,0.1401159247533886,3.0,Quote,context_induced_prompt_top30,
258451,255702,0.1158355035305961,5.0,Like,context_induced_prompt_top30,
369106,255702,0.1158355035305961,6.0,Like,context_induced_prompt_top30,
301335,255702,0.0655124684913474,29.0,Like,context_induced_prompt_top30,
301335,258451,0.5918905264526477,3.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,258451,0.5556863887456892,6.0,"Like,Quote,Repost",context_induced_prompt_top30,
272159,258451,0.5433597959151908,7.0,"Like,Repost",context_induced_prompt_top30,
9057,258451,0.40522759952267,18.0,"Like,Quote,Repost",context_induced_prompt_top30,
184624,258451,0.3721444405984422,26.0,"Like,Repost",context_induced_prompt_top30,
61017,266100,0.7428407910645541,1.0,"Like,Quote,Repost",context_induced_prompt_top30,
313305,266100,0.6666847533175441,5.0,"Like,Repost",context_induced_prompt_top30,
194290,266100,0.4216487811293938,12.0,"Like,Repost",context_induced_prompt_top30,
31639,266100,0.4200611465900444,13.0,"Like,Quote,Repost",context_induced_prompt_top30,
369106,266100,0.3619891776162462,16.0,"Like,Quote,Repost",context_induced_prompt_top30,
377169,266100,0.3513383439627541,17.0,Repost,context_induced_prompt_top30,
108461,266100,0.3446891359172505,19.0,Like,context_induced_prompt_top30,
363863,266100,0.3307504370373388,22.0,"Like,Quote",context_induced_prompt_top30,
31772,267868,0.2085869893705163,9.0,Repost,context_induced_prompt_top30,
31639,267868,0.1401159247533886,10.0,Quote,context_induced_prompt_top30,
274785,267868,0.1283131159360933,20.0,Repost,context_induced_prompt_top30,
345402,267868,0.1283131159360933,21.0,Repost,context_induced_prompt_top30,
169089,272159,1.0,11.0,"Like,Quote,Repost",context_induced_prompt_top30,
194290,272159,1.0,16.0,"Like,Quote,Repost",context_induced_prompt_top30,
219034,272159,1.0,17.0,"Like,Quote,Repost",context_induced_prompt_top30,
253818,272159,1.0,19.0,"Like,Quote,Repost",context_induced_prompt_top30,
299382,272159,1.0,21.0,"Like,Quote,Repost",context_induced_prompt_top30,
384107,272159,1.0,30.0,"Like,Quote,Repost",context_induced_prompt_top30,
258451,274785,0.3331362398770548,1.0,"Like,Repost",context_induced_prompt_top30,
5214,274785,0.2671486922276809,2.0,"Like,Quote,Repost",context_induced_prompt_top30,
107328,274785,0.2504765636029158,3.0,"Like,Quote",context_induced_prompt_top30,
31639,274785,0.2000251552656693,4.0,"Like,Repost",context_induced_prompt_top30,
363863,274785,0.1911137633808392,5.0,Like,context_induced_prompt_top30,
31772,274785,0.1770250825046778,6.0,"Like,Quote",context_induced_prompt_top30,
184624,274785,0.1770250825046778,7.0,"Like,Quote",context_induced_prompt_top30,
337637,274785,0.1770250825046778,11.0,"Like,Quote",context_induced_prompt_top30,
