profile_a,profile_b,feature_distance,moderation_distance
profile_0307,profile_0585,9.903878534340524,83.43860018001261
profile_0307,profile_0590,11.029577950979219,102.98543586352393
profile_0307,profile_0596,7.395158201382024,103.23274674249446
profile_0307,profile_0608,12.533161133707138,117.84311604841413
profile_0307,profile_0610,8.982328923721274,96.6902270139025
profile_0307,profile_0613,8.26881779587826,96.06247966818262
profile_0307,profile_0618,11.67302184977767,90.60905032059435
profile_0307,profile_0633,9.652310796214213,113.3181362359971
profile_0307,profile_0641,9.815048832046335,109.25657874929088
profile_0307,profile_0645,8.317822629561514,138.53519408439143
profile_0307,profile_0649,6.763940924906337,110.39474625180313
profile_0307,profile_0657,8.10906724013472,101.24228365658294
profile_0307,profile_0663,12.013065153013798,160.1998751560063
profile_0307,profile_0669,10.676868118482746,121.40840168620952
profile_0307,profile_0673,10.219625796309217,101.34594219799824
profile_0307,profile_0688,6.0636255737585625,93.9095309327014
profile_0307,profile_0694,10.029372562075997,102.59142264341595
profile_0307,profile_0711,9.184086570214415,97.06183596038146
profile_0307,profile_0716,9.981362247632184,86.54478609367523
profile_0307,profile_0717,6.798288488657618,105.20931517693668
profile_0307,profile_0718,11.88289042567874,120.72696467649637
profile_0307,profile_0726,12.054498969873523,121.18580774991764
profile_0307,profile_0745,7.54156315696343,111.57060544785082
profile_0307,profile_0747,7.092255029596258,121.00413216084813
profile_0307,profile_0749,8.4755044766004,106.59737332598773
profile_0307,profile_0753,9.287353093822881,139.02517757586213
profile_0307,profile_0754,10.944038715268917,94.24966843443005
profile_0307,profile_0760,9.190155904772062,102.82023147221562
profile_0307,profile_0775,8.624534612401105,114.45959985951374
profile_0307,profile_0778,7.150375174317389,109.09628774619236
profile_0307,profile_0785,11.120811822730438,99.51884243699783
profile_0307,profile_0790,11.358680590116487,83.7615663654877
profile_0307,profile_0794,6.233826121586871,147.46525014388982
profile_0307,profile_0795,12.622329148224525,96.10931276416453
profile_0308,profile_0325,11.455364621607295,127.02361985079783
profile_0308,profile_0345,7.7845390113759505,118.59595271340417
profile_0308,profile_0353,7.848242771460191,109.24284873619875
profile_0308,profile_0355,11.157527266130536,107.78218776773832
profile_0308,profile_0360,9.66334262354999,119.0546093185812
profile_0308,profile_0364,10.232711261929998,110.27239001672177
profile_0308,profile_0368,7.544687138542924,86.02325267042627
profile_0308,profile_0372,12.398047655445582,117.64352935882194
profile_0308,profile_0390,11.470551775827444,129.85376390386224
profile_0308,profile_0391,8.934841497536148,126.8897158953396
profile_0308,profile_0393,5.848475688399613,99.62429422585637
profile_0308,profile_0395,5.38371693578915,112.1338485917611
profile_0308,profile_0397,9.327442222779622,99.0706818387761
profile_0308,profile_0416,9.512124627432161,90.47098982546837
profile_0308,profile_0424,8.90498231427935,88.41379982785493
profile_0308,profile_0427,7.243617890785677,110.45361017187261
profile_0308,profile_0433,10.02150199526951,111.70049238924598
profile_0308,profile_0445,8.480033936922183,114.39842656260619
profile_0308,profile_0458,5.495094720098385,119.81235328629515
profile_0308,profile_0466,5.373039065792079,93.56815697661251
profile_0308,profile_0472,5.964234313356257,117.94914158229385
profile_0308,profile_0475,7.450056636644693,107.44300814850634
profile_0308,profile_0486,6.8702433076942455,100.29456615390487
profile_0308,profile_0503,6.47649639608502,122.08603523745047
profile_0308,profile_0509,9.004376771777045,127.06297651164952
profile_0308,profile_0519,9.716565084758557,86.37129152675674
profile_0308,profile_0521,5.5202606424815945,97.54486147409304
profile_0308,profile_0533,5.181915320039137,127.10232098588916
profile_0308,profile_0535,9.5262693289172,124.21352583354198
profile_0308,profile_0542,11.127268783001547,131.8256424221024
profile_0308,profile_0560,11.381340012483887,110.9414259868693
profile_0308,profile_0579,8.069862183332297,163.38604591580028
profile_0308,profile_0585,9.379037479680738,86.70640114778148
profile_0308,profile_0590,6.783884622708093,118.46518475906751
profile_0308,profile_0596,9.663848002005857,105.23782589924595
profile_0308,profile_0608,7.720811250425401,132.84953895290718
profile_0308,profile_0610,7.467556450567978,96.30680142129111
profile_0308,profile_0613,8.969145282559232,117.52446553803169
profile_0308,profile_0618,4.949867373619711,112.0267825120404
profile_0308,profile_0633,7.900248272736847,99.99499987499375
profile_0308,profile_0641,10.277635639047666,127.75366922323602
profile_0308,profile_0645,11.456499666428257,111.59749101122301
profile_0308,profile_0649,8.969599123646084,104.04326023342406
profile_0308,profile_0657,8.957694026070575,107.2100741535048
profile_0308,profile_0663,7.828152523149906,151.74320413119
profile_0308,profile_0669,7.173617252183254,98.88377015466189
profile_0308,profile_0673,6.144655571306782,112.28089775202191
profile_0308,profile_0688,9.375320328389925,106.21205204683694
profile_0308,profile_0694,5.471625432185756,94.32391001225511
profile_0308,profile_0711,9.881488949231999,119.0
profile_0308,profile_0716,5.954590794058219,104.9952379872535
profile_0308,profile_0717,10.325878423229438,110.34944494649713
profile_0308,profile_0718,5.615228968109512,129.85761433200597
profile_0308,profile_0726,7.536922866645351,99.02524930541705
profile_0308,profile_0745,11.580765139913558,112.5433249908674
profile_0308,profile_0747,10.575013931831863,120.15822901491184
profile_0308,profile_0749,8.84127843499616,111.75419455215092
profile_0308,profile_0753,12.123002188784902,169.92939710362066
profile_0308,profile_0754,6.611804789231761,99.87492177719089
profile_0308,profile_0760,10.903197664880059,113.35784048754634
profile_0308,profile_0775,9.961715976661559,111.30588483993108
profile_0308,profile_0778,7.17286546453881,115.69788243524597
profile_0308,profile_0785,10.811477721661607,87.64701934464172
profile_0308,profile_0790,7.057424735196521,80.14985963805552
profile_0308,profile_0794,11.279342634266774,160.1686611044745
profile_0308,profile_0795,9.062837883035778,113.97806806574675
profile_0325,profile_0345,11.303617266425617,132.16656158045424
profile_0325,profile_0353,10.237173656733608,109.16501271011697
profile_0325,profile_0355,8.361889505806396,119.00420160649792
profile_0325,profile_0360,9.596396999035456,136.07718398026907
profile_0325,profile_0364,5.722143488055123,130.86252328302402
profile_0325,profile_0368,11.976878215253999,112.04017136723775
profile_0325,profile_0372,10.525204749363041,127.06297651164952
profile_0325,profile_0390,7.323841967982975,141.24092891226678
profile_0325,profile_0391,6.374968890798844,136.51373557265217
profile_0325,profile_0393,11.20460699407268,111.12155506471281
profile_0325,profile_0395,9.631040569445638,122.37238250520417
profile_0325,profile_0397,8.022980671338363,111.56164215356459
profile_0325,profile_0416,11.420929892142107,136.11024943037904
profile_0325,profile_0424,9.39197943138138,125.49900398011133
profile_0325,profile_0427,11.937874772788659,126.8187683270895
profile_0325,profile_0433,11.044981788850187,120.0
profile_0325,profile_0445,11.97524164837725,145.73263189828145
profile_0325,profile_0458,12.41811075243169,132.43111416883875
profile_0325,profile_0466,11.182291858819703,123.8628273534881
profile_0325,profile_0472,11.113564257804118,120.64410470470574
profile_0325,profile_0475,10.094905560707438,128.85262899917873
profile_0325,profile_0486,9.656548785195856,123.4179889643321
profile_0325,profile_0503,11.054311004230913,120.2746856158851
profile_0325,profile_0509,8.242461493261986,132.19682295728592
profile_0325,profile_0519,10.831469958194644,131.94316958448437
profile_0325,profile_0521,11.354314827256392,102.06860437960343
profile_0325,profile_0533,10.92842947863085,158.927656498169
profile_0325,profile_0535,8.894546752759132,135.6318546654878
profile_0325,profile_0542,8.465774582135198,149.5827530165159
profile_0325,profile_0560,9.63218178195037,125.67816039392046
profile_0325,profile_0579,9.382567065908173,172.7946758439044
profile_0325,profile_0585,5.7707441477017,121.72510012318742
profile_0325,profile_0590,9.384739147493931,108.74281585465772
profile_0325,profile_0596,6.054087179572994,127.89839717525783
profile_0325,profile_0608,12.86311503020131,146.5059725744995
profile_0325,profile_0610,7.84784852547541,120.16655108639841
profile_0325,profile_0613,8.128305912705628,133.92161886715678
profile_0325,profile_0618,10.110456010673008,127.40879090549443
profile_0325,profile_0633,7.071314132221267,136.24243098242192
profile_0325,profile_0641,8.447503884778026,111.58852987650657
profile_0325,profile_0645,7.1760743137401715,130.47988350699887
profile_0325,profile_0649,8.65812852338268,129.88456413292536
profile_0325,profile_0657,10.856648570460306,119.36079758446657
profile_0325,profile_0663,8.53763605154394,157.14006491025768
profile_0325,profile_0669,13.374421179557034,134.04103849194843
profile_0325,profile_0673,8.586951621949913,114.69960767151734
profile_0325,profile_0688,6.911447666130616,122.53162856993292
profile_0325,profile_0694,10.106576761718784,109.61751684835777
profile_0325,profile_0711,5.721957357687214,138.92443989449805
profile_0325,profile_0716,12.338970836930143,123.05689740928787
profile_0325,profile_0717,9.671704654633125,140.8900280360537
profile_0325,profile_0718,8.756784985220014,135.56548233234005
profile_0325,profile_0726,9.155099787705037,153.01960658686846
profile_0325,profile_0745,10.734972034781654,140.05356118285604
profile_0325,profile_0747,9.085182982954205,151.87165634179408
profile_0325,profile_0749,10.066724626022806,109.45318634009702
profile_0325,profile_0753,6.892256460092918,147.12919492745144
profile_0325,profile_0754,9.902861914668364,126.24579200908045
profile_0325,profile_0760,11.130052792284967,128.8293444833125
profile_0325,profile_0775,10.21608954988333,143.7428259079388
profile_0325,profile_0778,6.233480265963327,125.87692401707312
profile_0325,profile_0785,13.016667200215425,133.72733452813603
profile_0325,profile_0790,9.075814305371724,113.17685275708986
profile_0325,profile_0794,5.842123689844245,133.79461872586654
profile_0325,profile_0795,9.290912347699763,96.72641831474998
profile_0345,profile_0353,12.465834172371611,97.26767191621273
profile_0345,profile_0355,10.948829947711925,113.06635220082056
profile_0345,profile_0360,8.24092669858021,126.41598000252975
profile_0345,profile_0364,10.679466516195504,117.91946404220128
profile_0345,profile_0368,5.086358327497154,91.7769034125689
profile_0345,profile_0372,9.564737815622818,109.23827168167757
profile_0345,profile_0390,8.977092269137577,122.8210079750203
profile_0345,profile_0391,6.272336887344604,141.66862743741115
profile_0345,profile_0393,5.683257727045316,94.41398201537736
profile_0345,profile_0395,10.34857220127444,115.06085346459064
profile_0345,profile_0397,9.245117919864601,120.60679914499016
profile_0345,profile_0416,9.26922737095365,114.73447607410773
profile_0345,profile_0424,9.868960744873315,118.34694757364889
profile_0345,profile_0427,8.21168207447054,110.44908329180464
profile_0345,profile_0433,9.484952976508655,108.33282051160673
profile_0345,profile_0445,7.7856892813106136,144.04860290887933
profile_0345,profile_0458,9.774924145408098,126.93305322097945
profile_0345,profile_0466,7.485425126266437,97.27281223445738
profile_0345,profile_0472,9.161794720330242,95.14725429564429
profile_0345,profile_0475,7.890321339056322,108.69682608061746
profile_0345,profile_0486,8.701304250375037,103.40212763768452
profile_0345,profile_0503,10.126021811119012,109.73604694903129
profile_0345,profile_0509,9.77876224962515,114.60366486286553
profile_0345,profile_0519,12.424442851842594,105.00952337764419
profile_0345,profile_0521,8.987520586461326,98.55962662266938
profile_0345,profile_0533,8.229948263071345,147.56693396557372
profile_0345,profile_0535,9.282396926775418,125.92855117089213
profile_0345,profile_0542,12.245679091184584,121.77438154226036
profile_0345,profile_0560,13.201258926348286,125.90869707847826
profile_0345,profile_0579,10.999472055299794,120.19983361053376
profile_0345,profile_0585,8.783046186454289,93.89888178247918
profile_0345,profile_0590,10.24543779565971,98.90904913100722
profile_0345,profile_0596,11.156777582789102,107.60111523585617
profile_0345,profile_0608,11.502583218826457,167.03293088490065
profile_0345,profile_0610,5.940134624598953,75.65712127751095
profile_0345,profile_0613,7.610228037156467,94.28149341201592
profile_0345,profile_0618,10.203252113319095,119.13437790998869
profile_0345,profile_0633,9.703150393793525,124.25779653607253
profile_0345,profile_0641,11.968863779781845,128.70120434556935
profile_0345,profile_0645,11.141303134489018,148.40148247237963
profile_0345,profile_0649,8.95920800647466,121.29303360045044
profile_0345,profile_0657,7.530871639388412,93.9095309327014
profile_0345,profile_0663,10.160077769698766,170.53152201279386
profile_0345,profile_0669,11.058056487817945,121.76616935750258
profile_0345,profile_0673,8.842996697722318,109.01376059929315
profile_0345,profile_0688,8.142692953856354,91.07140056021979
profile_0345,profile_0694,6.260857215693238,109.10545357588684
profile_0345,profile_0711,11.480624350856106,139.81416237277253
profile_0345,profile_0716,7.911337781282927,85.31705573916625
profile_0345,profile_0717,11.2600799319371,108.29589096544707
profile_0345,profile_0718,8.489260195172683,127.96093153771584
profile_0345,profile_0726,6.9543868772738815,142.82506782774513
profile_0345,profile_0745,11.672886680328588,119.17633993373013
profile_0345,profile_0747,7.0044124126068645,106.6255128944288
profile_0345,profile_0749,11.439910717959227,117.54998936622665
profile_0345,profile_0753,11.696678733285449,151.86507169194633
profile_0345,profile_0754,7.907328253923428,96.4779767615387
profile_0345,profile_0760,10.521569338159116,116.46029366269003
profile_0345,profile_0775,8.016558160424804,122.2620137246234
profile_0345,profile_0778,8.02937518296115,120.42840196564929
profile_0345,profile_0785,8.02068604894575,113.50330391667019
profile_0345,profile_0790,7.852091825078462,100.36433629531956
profile_0345,profile_0794,9.695971409677977,145.7017501610739
profile_0345,profile_0795,12.473333249631557,114.16654501210063
profile_0353,profile_0355,8.524837456819872,108.4020295012967
profile_0353,profile_0360,10.912599699280818,128.57682528356344
profile_0353,profile_0364,9.612817996573993,120.14158314255727
profile_0353,profile_0368,11.245047285945954,95.7496736286866
profile_0353,profile_0372,11.102438115630719,117.05554237198682
profile_0353,profile_0390,11.871045963549136,114.91736161259533
profile_0353,profile_0391,10.73228722444221,136.02573285963211
profile_0353,profile_0393,10.033979595984933,89.9166280506559
profile_0353,profile_0395,5.3078376015036355,99.60923651951158
profile_0353,profile_0397,10.81194405913623,91.0768905925098
profile_0353,profile_0416,8.768960317162598,112.88489712977551
profile_0353,profile_0424,9.353165400187747,124.79182665543445
profile_0353,profile_0427,8.669848677268705,107.66615066955816
profile_0353,profile_0433,9.265045184898645,108.60478810807561
profile_0353,profile_0445,10.206077043198643,136.83932183404008
profile_0353,profile_0458,7.058931460455999,118.26664787673657
profile_0353,profile_0466,8.69916899606679,92.63368717696602
profile_0353,profile_0472,7.403291554336217,119.13857477744142
profile_0353,profile_0475,9.14062905183632,118.90332207301863
profile_0353,profile_0486,7.829664958456301,98.18859404228171
profile_0353,profile_0503,8.707966925016299,97.72921773962995
profile_0353,profile_0509,6.857193538348295,126.8818347912734
profile_0353,profile_0519,6.467973130638784,102.98543586352393
profile_0353,profile_0521,7.267663136343472,103.69667304209909
profile_0353,profile_0533,6.571915846602344,137.8078372227066
profile_0353,profile_0535,8.695929140271048,111.35977729862789
profile_0353,profile_0542,8.059258134836396,105.1094667477673
profile_0353,profile_0560,6.623460731697309,116.93587986584785
profile_0353,profile_0579,5.408310553369553,155.16765126791086
profile_0353,profile_0585,9.23803011199138,100.75713374248
profile_0353,profile_0590,5.391505523768315,96.27045237246992
profile_0353,profile_0596,6.817313464758691,96.1405221537724
profile_0353,profile_0608,7.04442954690973,143.8923208513922
profile_0353,profile_0610,9.475946202737925,96.28603221651622
profile_0353,profile_0613,10.171053622329897,115.47294055318761
profile_0353,profile_0618,6.4962506968062765,94.42457307290302
profile_0353,profile_0633,9.099796754617342,114.30223094935637
profile_0353,profile_0641,8.156321690834977,126.24975247500488
profile_0353,profile_0645,10.509904178709672,126.80693987317886
profile_0353,profile_0649,8.954818594883488,90.8129946648606
profile_0353,profile_0657,9.368628408634455,99.19677414109796
profile_0353,profile_0663,6.536638836696942,161.66632302368976
profile_0353,profile_0669,7.195660165340116,119.66620241321273
profile_0353,profile_0673,8.76442130853712,92.97849213662265
profile_0353,profile_0688,8.813951154317655,99.69453345093702
profile_0353,profile_0694,7.806057621648299,91.38380600522173
profile_0353,profile_0711,7.07701674323982,137.5099996363901
profile_0353,profile_0716,8.237731562556677,85.67379996241559
profile_0353,profile_0717,7.008294988275853,115.60709320798617
profile_0353,profile_0718,6.467772887252156,140.6947049465615
profile_0353,profile_0726,9.30562836390651,139.43457247038842
profile_0353,profile_0745,8.788535154476548,109.40749517286281
profile_0353,profile_0747,10.991517214334117,122.65398485169571
profile_0353,profile_0749,6.0088550315092295,110.81064930772673
profile_0353,profile_0753,9.083562597611504,142.62538343506742
profile_0353,profile_0754,8.34985882535718,104.70434565957613
profile_0353,profile_0760,9.735454076761014,108.79338215167317
profile_0353,profile_0775,10.776513797475173,115.13036089581236
profile_0353,profile_0778,7.123213353051115,105.03332804400706
profile_0353,profile_0785,11.874101334844548,133.16155601373845
profile_0353,profile_0790,8.475678022164619,80.89499366462674
profile_0353,profile_0794,10.685629320278247,137.8985134075056
profile_0353,profile_0795,5.089909078990105,107.81001808737442
profile_0355,profile_0360,10.839548120032914,112.4144118874444
profile_0355,profile_0364,9.26887781304957,97.93365100924197
profile_0355,profile_0368,9.73201150232252,89.28045698807774
profile_0355,profile_0372,6.201326917315612,107.82856764327346
profile_0355,profile_0390,7.586741012111679,105.256828757093
profile_0355,profile_0391,8.65739557956293,103.70149468546728
profile_0355,profile_0393,11.527201112434412,80.38656604184557
profile_0355,profile_0395,9.052983169464127,97.92343948207701
profile_0355,profile_0397,9.644580749052391,94.78396488858229
profile_0355,profile_0416,6.514515725227973,119.28118040998756
profile_0355,profile_0424,8.515631739329608,88.83692925805124
profile_0355,profile_0427,8.59085389197007,100.174847142384
profile_0355,profile_0433,8.077443448448902,101.6070863670443
profile_0355,profile_0445,8.165042743718926,124.23365083583433
profile_0355,profile_0458,10.643303884426707,125.50697191789786
profile_0355,profile_0466,11.069086780639386,87.74964387392122
profile_0355,profile_0472,10.033435378760226,115.76268828944843
profile_0355,profile_0475,8.325597299706573,100.48382954485761
profile_0355,profile_0486,10.500127823965872,99.85990186255943
profile_0355,profile_0503,10.626823742567321,107.15409464878138
profile_0355,profile_0509,4.534280230673512,117.76247280012423
profile_0355,profile_0519,7.164395191135261,103.59054010864119
profile_0355,profile_0521,9.357393418889782,88.02272433866155
profile_0355,profile_0533,8.12209899557469,130.5833067432434
profile_0355,profile_0535,6.180160970170502,122.78436382536663
profile_0355,profile_0542,7.235694700772395,132.30646242719968
profile_0355,profile_0560,5.3591073181556546,96.77293009927931
profile_0355,profile_0579,7.470348082579057,160.0312469488381
profile_0355,profile_0585,8.692236190697464,109.50342460398214
profile_0355,profile_0590,7.561732362832065,104.46530524533014
profile_0355,profile_0596,7.2568223636308,95.95832428716125
profile_0355,profile_0608,9.04650772844602,129.78443666326098
profile_0355,profile_0610,7.404065263972741,89.96666049153987
profile_0355,profile_0613,10.62952865763166,80.66597795849252
profile_0355,profile_0618,11.150994141925532,110.61193425666147
profile_0355,profile_0633,11.207403427883397,88.38551917593742
profile_0355,profile_0641,7.040239202578186,116.22392180614109
profile_0355,profile_0645,10.94687221811321,137.34991809244008
profile_0355,profile_0649,8.484670925234171,109.72693379476162
profile_0355,profile_0657,6.059370543647719,96.93812459502195
profile_0355,profile_0663,7.966336553164575,138.27870407260838
profile_0355,profile_0669,10.28361321032332,96.56603957913983
profile_0355,profile_0673,10.957854648758222,99.23708984044222
profile_0355,profile_0688,6.377375559839676,82.75264346230881
profile_0355,profile_0694,8.922192971558552,103.1309846748299
profile_0355,profile_0711,8.141265949536145,119.31470990619724
profile_0355,profile_0716,9.769653075477908,82.74660113865706
profile_0355,profile_0717,6.586534953966386,100.1998003990028
profile_0355,profile_0718,8.841461714370753,126.57013865837392
profile_0355,profile_0726,9.047431855073004,127.29886095327012
profile_0355,profile_0745,7.956767249755534,104.50358845513392
profile_0355,profile_0747,7.325187678015633,109.79526401443735
profile_0355,profile_0749,6.87240223875259,98.82307422864359
profile_0355,profile_0753,5.63995180767089,126.34476641317598
profile_0355,profile_0754,8.925597259138035,94.13819628609845
profile_0355,profile_0760,8.152475043903252,99.02019995940222
profile_0355,profile_0775,8.185111566687402,110.39927535994066
profile_0355,profile_0778,6.8577717051340095,100.07497189607399
profile_0355,profile_0785,9.522402898206318,119.3440404879942
profile_0355,profile_0790,10.230312018919443,98.12746812182611
profile_0355,profile_0794,7.922750866572066,121.00826418059222
profile_0355,profile_0795,8.961187306961392,99.6393496566492
profile_0360,profile_0364,9.470779189514126,93.50935782048768
profile_0360,profile_0368,10.07791531831774,119.95832609702421
profile_0360,profile_0372,11.194952189354192,106.70520137275409
profile_0360,profile_0390,8.997225798911758,138.19551367537227
profile_0360,profile_0391,6.50925591369436,148.13844875656017
profile_0360,profile_0393,8.328604515579638,96.41058033224361
profile_0360,profile_0395,9.692842381865962,100.83650132764424
profile_0360,profile_0397,9.337346713845205,87.84645695758026
profile_0360,profile_0416,11.250226406636674,136.54669530969983
profile_0360,profile_0424,9.82209261248716,120.5197079319395
profile_0360,profile_0427,10.763377193648761,119.91663771137014
profile_0360,profile_0433,7.07100238406509,106.20263650211326
profile_0360,profile_0445,11.88748099791753,126.90547663517127
profile_0360,profile_0458,11.056265510476178,130.32651303552933
profile_0360,profile_0466,7.492290958762902,101.04949282406122
profile_0360,profile_0472,7.453110405049294,132.3782459469833
profile_0360,profile_0475,12.01009572289566,107.12609392673663
profile_0360,profile_0486,4.613115668172339,124.68760964907459
profile_0360,profile_0503,11.737984837371906,134.30934442547175
profile_0360,profile_0509,8.763699087734356,92.25508116087698
profile_0360,profile_0519,13.368427546607995,114.16654501210063
profile_0360,profile_0521,8.908687311249391,108.02314566795395
profile_0360,profile_0533,9.419468158083815,127.98046725965646
profile_0360,profile_0535,8.979630104439122,107.35455276791944
profile_0360,profile_0542,8.380507797786718,137.2880184138441
profile_0360,profile_0560,11.592835121576956,108.4250893474384
profile_0360,profile_0579,9.500280361670798,154.0162329106903
profile_0360,profile_0585,7.731878729079099,124.56323695216017
profile_0360,profile_0590,11.364376975245532,118.39763511151733
profile_0360,profile_0596,9.01535232919796,99.36297097007517
profile_0360,profile_0608,12.288981742143623,129.81910491141124
profile_0360,profile_0610,7.300726864814717,107.69865365917997
profile_0360,profile_0613,5.093696655930391,121.55657119218195
profile_0360,profile_0618,9.152246549246989,106.7145725756328
profile_0360,profile_0633,6.775109132126106,106.30616162763097
profile_0360,profile_0641,9.847796084920656,119.09240110099384
profile_0360,profile_0645,6.393421640458575,118.56643707221703
profile_0360,profile_0649,5.476593632280578,108.42970072816765
profile_0360,profile_0657,9.257344953804735,121.58947322856531
profile_0360,profile_0663,10.655685251541684,175.4023945104513
profile_0360,profile_0669,10.555364535560653,125.40334923757021
profile_0360,profile_0673,6.977387729154273,100.50373127401788
profile_0360,profile_0688,8.217342439559527,106.7379969832674
profile_0360,profile_0694,7.609097818422106,110.83771921146699
profile_0360,profile_0711,8.056511830008809,116.62332528272378
profile_0360,profile_0716,9.807196281458875,114.93476410555685
profile_0360,profile_0717,8.582926103830669,113.96051947933547
profile_0360,profile_0718,9.126401726215745,147.25148556126692
profile_0360,profile_0726,10.049963851374082,142.93355099485913
profile_0360,profile_0745,9.196682902203007,93.5200513259055
profile_0360,profile_0747,7.450909121028629,97.34474818910365
profile_0360,profile_0749,10.388350423293709,104.76163419878482
profile_0360,profile_0753,11.014371723447788,136.2130683891968
profile_0360,profile_0754,8.208789785730067,107.2706856508338
profile_0360,profile_0760,11.762243298803613,92.951600308978
profile_0360,profile_0775,7.761624064518046,111.53923076657827
profile_0360,profile_0778,6.8864689405983395,125.61846997953764
profile_0360,profile_0785,11.757458402713178,130.87398519186308
profile_0360,profile_0790,8.568809363513518,102.72292830717006
profile_0360,profile_0794,6.851483766814445,152.5712948100002
profile_0360,profile_0795,11.85894079302727,111.63780721601441
profile_0364,profile_0368,11.140021341562004,97.3755616158387
profile_0364,profile_0372,10.980514479038316,94.27618999514141
profile_0364,profile_0390,6.73666086626601,138.6650640933036
profile_0364,profile_0391,6.976962623033338,117.91098337305138
profile_0364,profile_0393,9.262429316899297,91.34002408582998
profile_0364,profile_0395,8.706260509027826,98.17331613019904
profile_0364,profile_0397,5.31994890263576,97.87236586493657
profile_0364,profile_0416,11.80395826532835,126.9291140755343
profile_0364,profile_0424,7.825877259581963,115.18246394308467
profile_0364,profile_0427,9.633758270650123,89.02808545621994
profile_0364,profile_0433,11.808199725696623,107.37318100903968
profile_0364,profile_0445,10.484118914390995,144.37797615980077
profile_0364,profile_0458,9.553990385235007,95.42012366372201
profile_0364,profile_0466,11.287152970005861,87.52713864853574
profile_0364,profile_0472,10.669782071947747,121.82774724995944
profile_0364,profile_0475,9.316722777705122,98.47842403288143
profile_0364,profile_0486,8.93060107997709,126.47134062703692
profile_0364,profile_0503,8.044327310853463,123.9395013706284
profile_0364,profile_0509,9.216579442323477,86.94250974063263
profile_0364,profile_0519,11.247252006117366,86.60254037844386
profile_0364,profile_0521,9.706853799711768,87.09190547921202
profile_0364,profile_0533,9.995106943342188,117.45211790342479
profile_0364,profile_0535,9.489973942931657,105.17128885774862
profile_0364,profile_0542,9.722645917491654,127.58526560696576
profile_0364,profile_0560,10.93625650748117,87.21238444166057
profile_0364,profile_0579,10.247336710312887,151.1257754322538
profile_0364,profile_0585,5.673779924579537,93.14504817756014
profile_0364,profile_0590,9.124930666251977,101.52832117197644
profile_0364,profile_0596,8.33522206949637,113.52973178863765
profile_0364,profile_0608,11.136461702307242,111.15304764152893
profile_0364,profile_0610,6.978518967159948,86.23804264940155
profile_0364,profile_0613,8.343703901416882,120.39933554633929
profile_0364,profile_0618,9.52550847495423,96.87104830649868
profile_0364,profile_0633,7.669520017112705,96.01562372864116
profile_0364,profile_0641,7.6450118607301345,107.81929326423912
profile_0364,profile_0645,8.516457708804495,101.45935146648632
profile_0364,profile_0649,9.961033250539424,111.44954015158609
profile_0364,profile_0657,10.598527505735055,98.88377015466189
profile_0364,profile_0663,5.423451897489453,142.28141129465928
profile_0364,profile_0669,13.238107532781592,108.1480466767662
profile_0364,profile_0673,7.42715329886025,99.08077512817509
profile_0364,profile_0688,8.382760363847265,75.25290692059676
profile_0364,profile_0694,8.067672962384174,89.49301648732151
profile_0364,profile_0711,5.673121204427767,114.70396680150168
profile_0364,profile_0716,12.409496722638668,84.6994687114388
profile_0364,profile_0717,10.409599613319582,95.39916142189091
profile_0364,profile_0718,6.578126654043289,121.46192819151193
profile_0364,profile_0726,7.659154690020204,141.42842712835352
profile_0364,profile_0745,12.554816415167002,87.39565206576354
profile_0364,profile_0747,8.632351156459869,108.4250893474384
profile_0364,profile_0749,10.64997995625995,90.93404203047393
profile_0364,profile_0753,6.833916151600008,138.13761254633005
profile_0364,profile_0754,6.89315697423582,103.80269746013347
profile_0364,profile_0760,12.83036890923472,117.64352935882194
profile_0364,profile_0775,8.762710520645037,103.12613635737547
profile_0364,profile_0778,6.958032310028652,128.81770064707723
profile_0364,profile_0785,12.114477751207508,111.87493016757597
profile_0364,profile_0790,8.454410561018992,80.33679107357973
profile_0364,profile_0794,7.1789797336216115,128.3199127181748
profile_0364,profile_0795,8.941953597718872,97.14422267947796
profile_0368,profile_0372,9.058476340683159,107.37783756436893
profile_0368,profile_0390,9.901147990696412,136.2497706420088
profile_0368,profile_0391,8.226779137894022,111.476454913134
profile_0368,profile_0393,5.473306686101372,70.42016756583301
profile_0368,profile_0395,10.259370149785255,93.18798205777395
profile_0368,profile_0397,9.736047602584147,101.34594219799824
profile_0368,profile_0416,7.244240642640275,108.79797792238604
profile_0368,profile_0424,11.01782618220233,78.03204469959762
profile_0368,profile_0427,7.369206372838963,111.04953849521392
profile_0368,profile_0433,9.60938053283812,84.38601779915912
profile_0368,profile_0445,6.082784974903835,128.08200498118384
profile_0368,profile_0458,8.80806331621488,94.67312184564318
profile_0368,profile_0466,7.906681624032497,72.95889253545451
profile_0368,profile_0472,8.598555655539956,115.07388930595855
profile_0368,profile_0475,6.876882405919301,99.05553997631834
profile_0368,profile_0486,9.328291961672154,91.8313671900838
profile_0368,profile_0503,9.025438301639028,105.3897528225586
profile_0368,profile_0509,8.57850121433844,111.26095451684746
profile_0368,profile_0519,11.102056037152673,71.91661838546081
profile_0368,profile_0521,8.446294668972248,90.87904048789248
profile_0368,profile_0533,6.375743520711147,114.03946685248927
profile_0368,profile_0535,10.103445598796954,109.00917392586736
profile_0368,profile_0542,12.357245108609556,122.50714264890844
profile_0368,profile_0560,11.948546547205162,110.05453193758083
