position_id,prompt_topk_out_reach_count,prompt_topk_out_reach_weight,two_hop_reach_count,combined_two_step_reach_count,cascade_reach_potential,prompt_topk_out_reach_pct,cascade_reach_pct,dominant_structural_role,community_id,weighted_out_degree,weighted_out_degree_pct,weighted_in_degree,bridge_score,bridge_score_pct,h2_neighborhood_activation_readiness,incoming_peer_community_count,incoming_effective_peer_count,cross_community_incoming_share,h3_central_susceptible_sender_readiness,h4_central_resilient_sender_dampening_capacity
369181,8,2.9816633738879674,2,10,0.27215999806555524,0.9032182011080986,0.789520216904397,visible_sender,1,11.343617860068075,0.9085229282093599,3.4949562824809974,0.4272107415703359,0.6949192502652364,0.8762868092118292,3,23.720509114486646,0.21636399081746024,0.5794388740558231,0.5794388740558231
12143,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,1,0.7008000066045457,0.5690203937286338,1.0696264414635897,0.1910866573239522,0.342685370741483,0.9802939102519894,1,7.994455053881336,0.0,0.26769421195331844,0.26769421195331844
227617,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,1,0.0,0.11375692561593775,0.9292241427753384,0.6707440590850955,0.9791347400683721,0.9002364883174911,5,9.517908256100775,0.5640186514799722,0.23564187197925263,0.23564187197925263
264405,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,visible_sender,1,0.5487280693895743,0.5236355063067311,0.267148692227681,0.0,0.036779441235412,0.114066368030178,1,1.0,0.0,0.19062831545443826,0.19062831545443826
188101,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,1,0.0,0.11375692561593775,1.644663771017946,0.5344802898300083,0.8409760697866321,0.8579752145210944,3,6.718221664910037,0.5584719406396916,0.20801013792290463,0.20801013792290463
358370,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,1,0.9280641792187876,0.6223034303901922,7.959789678532204,0.1084086193728288,0.18649062831545443,0.9474036043572385,3,26.990699706355677,0.06126894368701937,0.2551043262996581,0.2551043262996581
363496,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,0.0,0.11375692561593775,9.593182503829228,0.5008591710940005,0.7951196510668396,0.9071191879176852,3,28.558706001876374,0.35286748670737667,0.19883885417894612,0.19883885417894612
141604,2,0.3628192120267278,4,6,0.2208598967646283,0.7396557821525404,0.7385948367322881,broker_bridge,0,0.6724802999847648,0.5602970647176706,4.428605799555282,0.246345394509464,0.4376989272662973,0.8562146949495343,3,23.743302133551193,0.14557402833394376,0.3830307116485269,0.3830307116485269
363983,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,0.2829362049222516,0.4091123423317223,0.2316710070611922,0.4835851003447678,0.7671224802546269,0.10554196628551221,2,2.0,0.5,0.2966138158670282,0.2966138158670282
172841,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,1,0.0655124684913474,0.25167983024873275,3.481795410675602,0.3689799309168853,0.6171165861134033,0.9078556424168545,4,18.70293498275369,0.21835186008014745,0.21151125780973712,0.21151125780973712
186319,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.3556612334800199,0.4491335612401273,2.7931133306553577,0.3835744961815579,0.6357420723800542,0.9198526304335316,3,20.641216144223737,0.262319014864099,0.2843451609100554,0.2843451609100554
18158,1,0.4000503105313387,0,1,0.07867188257149642,0.6049157137805021,0.550453848874219,cluster_core,0,0.4000503105313387,0.4678179889190145,1.1912477841922295,0.0963113354332485,0.1636213603677944,0.7546452189366062,2,5.532520234133427,0.05499482925441125,0.23186291535238732,0.23186291535238732
23909,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,6.932634304272938,0.1163471624381023,0.20346575503949074,0.984307750951857,3,24.039145783830243,0.06112062380135608,0.08050807497347637,0.08050807497347637
26699,2,0.7008352331314824,0,2,0.12469198373696012,0.7396557821525404,0.6163503477543322,broker_bridge,0,1.1344865475083472,0.6586113403277143,9.310946531938445,0.5503598605805727,0.8606625014735353,0.9600470940421489,4,27.749241964640447,0.38775091991170874,0.4587578620910391,0.4587578620910391
36557,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.0655124684913474,0.25167983024873275,10.297228374524575,0.2066985321602275,0.36956265472120714,0.9745741002499297,3,23.584417576292843,0.10705701758810066,0.16200047153129787,0.16200047153129787
99067,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.0655124684913474,0.25167983024873275,5.340088517299795,0.1383731898778586,0.24448897795591182,0.9638528981646922,3,25.757696627953518,0.07429505247718013,0.13698573617823884,0.13698573617823884
101755,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,1.743212517045136,0.5052926027001683,0.8013674407638807,0.9233796733817454,3,20.37032094021171,0.3959690971417868,0.20008841211835435,0.20008841211835435
123056,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,cluster_core,0,0.1158355035305961,0.284038665566427,2.5168068051255608,0.1854540180141334,0.3337262760815749,0.9077883784727688,4,15.766306051772352,0.10411997990140381,0.16615878816456442,0.16615878816456442
141258,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,1.8340679544863372,0.1301328117006086,0.23105033596604974,0.9664334796853374,2,12.30677950439798,0.06996093880939636,0.08602499115878816,0.08602499115878816
145926,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.1671007013916554,0.3337262760815749,1.4809010853882676,0.4461831044660096,0.7180242838618414,0.9478305627343373,3,9.849898333538842,0.3158065530673227,0.26040905340091947,0.26040905340091947
158161,1,0.1158355035305961,10,11,0.282035748879953,0.6049157137805021,0.7991866085111399,cluster_core,0,0.3599841229972856,0.4511965106683956,4.487008059559116,0.1835583211942579,0.3304255569963456,0.962320906876438,4,22.05784524493965,0.10362505259444774,0.35091997712918643,0.35091997712918643
174918,1,0.0655124684913474,1,2,0.12469198373696012,0.6049157137805021,0.6163503477543322,broker_bridge,0,0.1813479720219435,0.34639867971236593,6.367474975058067,0.4949457223123934,0.7830956029706472,0.9615710766960714,5,22.31456201257546,0.3440019490953746,0.3339700511750896,0.3339700511750896
178628,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,5.470454619488144,0.4213663776017361,0.6879641636213604,0.9820048278506619,3,22.630198067916552,0.29339176477624057,0.1774077566898503,0.1774077566898503
242688,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,broker_bridge,0,0.1283131159360933,0.29800778026641517,6.081141029350079,0.323796362700728,0.5574678769303313,0.9632248228688597,4,26.21405324862913,0.19050427664564454,0.21579629847931156,0.21579629847931156
245258,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,0,0.0,0.11375692561593775,3.942028008948737,0.2045393676995716,0.36626193563597786,0.9717719595320051,3,21.254426074545133,0.11247962850106157,0.11306731109277379,0.11306731109277379
258756,0,0.0,0,0,0.0,0.25598255334197806,0.25598255334197806,peripheral_receiver,1,0.0,0.11375692561593775,4.047904776652288,0.5375384372485346,0.8446304373452788,0.9804355813059042,4,21.972691732146576,0.5869151941866275,0.20874101143463397,0.20874101143463397
